has.passed,parent.batch.id,failure.reason.group
1,8393472,NO REASON GIVEN
1,8393530,NO REASON GIVEN
1,8393778,NO REASON GIVEN
0,8394328,NO REASON GIVEN
1,8394415,NO REASON GIVEN
1,8394416,NO REASON GIVEN
1,8394446,NO REASON GIVEN
1,8394478,NO REASON GIVEN
1,8394495,NO REASON GIVEN
1,8394578,NO REASON GIVEN
1,8394634,NO REASON GIVEN
1,8394661,NO REASON GIVEN
1,8394764,NO REASON GIVEN
1,8394792,NO REASON GIVEN
1,8394848,NO REASON GIVEN
1,8394953,NO REASON GIVEN
1,8395216,NO REASON GIVEN
0,8395236,NO REASON GIVEN
1,8395248,NO REASON GIVEN
1,8395266,NO REASON GIVEN
1,8395281,NO REASON GIVEN
0,8395285,NO REASON GIVEN
1,8395336,NO REASON GIVEN
1,8395352,NO REASON GIVEN
1,8395428,NO REASON GIVEN
1,8395454,NO REASON GIVEN
1,8395454,NO REASON GIVEN
1,8395554,NO REASON GIVEN
1,8395576,NO REASON GIVEN
1,8395661,NO REASON GIVEN
1,8395681,NO REASON GIVEN
1,8395684,NO REASON GIVEN
1,8395749,NO REASON GIVEN
1,8395868,NO REASON GIVEN
1,8395930,NO REASON GIVEN
1,8395998,NO REASON GIVEN
0,8396195,NO REASON GIVEN
0,8396260,NO REASON GIVEN
0,8396297,NO REASON GIVEN
0,8396331,NO REASON GIVEN
1,8396470,NO REASON GIVEN
1,8396475,NO REASON GIVEN
1,8396493,NO REASON GIVEN
1,8396585,NO REASON GIVEN
1,8396757,NO REASON GIVEN
1,8396919,NO REASON GIVEN
1,8396979,NO REASON GIVEN
1,8397051,NO REASON GIVEN
1,8397079,NO REASON GIVEN
1,8397179,NO REASON GIVEN
1,8397258,NO REASON GIVEN
1,8397303,NO REASON GIVEN
1,8397345,NO REASON GIVEN
1,8397442,NO REASON GIVEN
1,8397495,NO REASON GIVEN
1,8397495,NO REASON GIVEN
1,8397503,NO REASON GIVEN
1,8397508,NO REASON GIVEN
0,8397509,NO REASON GIVEN
1,8397566,NO REASON GIVEN
0,8397802,NO REASON GIVEN
1,8397890,NO REASON GIVEN
1,8397929,NO REASON GIVEN
1,8398006,NO REASON GIVEN
1,8398068,NO REASON GIVEN
1,8398071,NO REASON GIVEN
1,8398072,NO REASON GIVEN
1,8398085,NO REASON GIVEN
1,8398104,NO REASON GIVEN
1,8398114,NO REASON GIVEN
1,8398115,NO REASON GIVEN
1,8398118,NO REASON GIVEN
1,8398133,NO REASON GIVEN
0,8398181,NO REASON GIVEN
1,8398184,NO REASON GIVEN
0,8398204,NO REASON GIVEN
1,8398265,NO REASON GIVEN
1,8398273,NO REASON GIVEN
0,8398284,NO REASON GIVEN
1,8398337,NO REASON GIVEN
1,8398432,NO REASON GIVEN
1,8398475,NO REASON GIVEN
1,8398477,NO REASON GIVEN
1,8398652,NO REASON GIVEN
1,8398859,NO REASON GIVEN
1,8399092,NO REASON GIVEN
1,8399171,NO REASON GIVEN
1,8399205,NO REASON GIVEN
1,8399234,NO REASON GIVEN
1,8399266,NO REASON GIVEN
1,8399456,NO REASON GIVEN
1,8399680,NO REASON GIVEN
0,8399731,NO REASON GIVEN
1,8399775,NO REASON GIVEN
1,8399778,NO REASON GIVEN
1,8399792,NO REASON GIVEN
1,8399830,NO REASON GIVEN
1,8399925,NO REASON GIVEN
1,8399965,NO REASON GIVEN
1,8399991,NO REASON GIVEN
1,8400003,NO REASON GIVEN
0,8400016,NO REASON GIVEN
0,8400016,NO REASON GIVEN
1,8400145,NO REASON GIVEN
1,8400160,NO REASON GIVEN
1,8400164,NO REASON GIVEN
1,8400180,NO REASON GIVEN
1,8400195,NO REASON GIVEN
1,8400207,NO REASON GIVEN
1,8400266,NO REASON GIVEN
1,8400307,NO REASON GIVEN
0,8400313,NO REASON GIVEN
1,8400494,NO REASON GIVEN
0,8400527,NO REASON GIVEN
1,8400552,NO REASON GIVEN
0,8400900,NO REASON GIVEN
1,8400951,NO REASON GIVEN
0,8400952,NO REASON GIVEN
0,8400956,NO REASON GIVEN
1,8400987,NO REASON GIVEN
1,8401122,NO REASON GIVEN
0,8401176,NO REASON GIVEN
1,8401199,NO REASON GIVEN
1,8401233,NO REASON GIVEN
1,8401338,NO REASON GIVEN
1,8401428,NO REASON GIVEN
1,8401488,NO REASON GIVEN
1,8401578,NO REASON GIVEN
1,8401631,NO REASON GIVEN
1,8401652,NO REASON GIVEN
0,8401789,NO REASON GIVEN
1,8401834,NO REASON GIVEN
1,8402237,NO REASON GIVEN
1,8402240,NO REASON GIVEN
1,8402287,NO REASON GIVEN
1,8402347,NO REASON GIVEN
1,8402352,NO REASON GIVEN
1,8402366,NO REASON GIVEN
1,8402382,NO REASON GIVEN
1,8402432,NO REASON GIVEN
1,8402441,NO REASON GIVEN
1,8402667,NO REASON GIVEN
1,8402672,NO REASON GIVEN
1,8402718,NO REASON GIVEN
1,8402758,NO REASON GIVEN
1,8402786,NO REASON GIVEN
1,8402788,NO REASON GIVEN
1,8402800,NO REASON GIVEN
1,8402805,NO REASON GIVEN
1,8402823,NO REASON GIVEN
0,8402847,NO REASON GIVEN
1,8402907,NO REASON GIVEN
1,8403018,NO REASON GIVEN
1,8403037,NO REASON GIVEN
1,8403179,NO REASON GIVEN
1,8403306,NO REASON GIVEN
1,8403313,NO REASON GIVEN
1,8403376,NO REASON GIVEN
1,8403396,NO REASON GIVEN
1,8403618,NO REASON GIVEN
1,8403681,NO REASON GIVEN
1,8403809,NO REASON GIVEN
1,8403812,NO REASON GIVEN
1,8403871,NO REASON GIVEN
1,8403941,NO REASON GIVEN
0,8404076,NO REASON GIVEN
0,8404089,NO REASON GIVEN
1,8404091,NO REASON GIVEN
1,8404111,NO REASON GIVEN
1,8404118,NO REASON GIVEN
1,8404125,NO REASON GIVEN
1,8404214,NO REASON GIVEN
0,8404247,NO REASON GIVEN
0,8404319,NO REASON GIVEN
1,8404341,NO REASON GIVEN
1,8404430,NO REASON GIVEN
0,8404452,NO REASON GIVEN
1,8404493,NO REASON GIVEN
0,8404514,NO REASON GIVEN
1,8404522,NO REASON GIVEN
0,8404541,NO REASON GIVEN
1,8404593,NO REASON GIVEN
1,8404619,NO REASON GIVEN
1,8404825,NO REASON GIVEN
1,8404836,NO REASON GIVEN
1,8404850,NO REASON GIVEN
1,8404906,NO REASON GIVEN
1,8405304,NO REASON GIVEN
1,8405410,NO REASON GIVEN
1,8405517,NO REASON GIVEN
0,8405567,NO REASON GIVEN
1,8405582,NO REASON GIVEN
1,8405582,NO REASON GIVEN
1,8405611,NO REASON GIVEN
1,8405621,NO REASON GIVEN
1,8405663,NO REASON GIVEN
1,8405685,NO REASON GIVEN
1,8405697,NO REASON GIVEN
0,8405717,NO REASON GIVEN
0,8405728,NO REASON GIVEN
1,8405736,NO REASON GIVEN
1,8405900,NO REASON GIVEN
1,8405964,NO REASON GIVEN
0,8405972,NO REASON GIVEN
1,8405979,NO REASON GIVEN
1,8406010,NO REASON GIVEN
1,8406013,NO REASON GIVEN
1,8406037,NO REASON GIVEN
1,8406057,NO REASON GIVEN
1,8406113,NO REASON GIVEN
1,8406126,NO REASON GIVEN
1,8406229,NO REASON GIVEN
0,8406251,NO REASON GIVEN
1,8406266,NO REASON GIVEN
0,8406393,NO REASON GIVEN
0,8406474,NO REASON GIVEN
1,8406527,NO REASON GIVEN
1,8406573,NO REASON GIVEN
0,8406637,NO REASON GIVEN
1,8406735,NO REASON GIVEN
1,8406785,NO REASON GIVEN
1,8406790,NO REASON GIVEN
1,8406819,NO REASON GIVEN
0,8406848,NO REASON GIVEN
1,8406892,NO REASON GIVEN
1,8407042,NO REASON GIVEN
1,8407086,NO REASON GIVEN
0,8407088,NO REASON GIVEN
1,8407254,NO REASON GIVEN
1,8407310,NO REASON GIVEN
0,8407321,NO REASON GIVEN
1,8407369,NO REASON GIVEN
0,8407375,NO REASON GIVEN
0,8407381,NO REASON GIVEN
1,8407391,NO REASON GIVEN
1,8407402,NO REASON GIVEN
1,8407403,NO REASON GIVEN
1,8407454,NO REASON GIVEN
0,8407467,NO REASON GIVEN
1,8407485,NO REASON GIVEN
1,8407587,NO REASON GIVEN
1,8407927,NO REASON GIVEN
1,8407938,NO REASON GIVEN
0,8408003,NO REASON GIVEN
0,8408005,NO REASON GIVEN
0,8408016,NO REASON GIVEN
1,8408024,NO REASON GIVEN
1,8408025,NO REASON GIVEN
1,8408083,NO REASON GIVEN
1,8408120,NO REASON GIVEN
1,8409756,NO REASON GIVEN
0,8409838,NO REASON GIVEN
1,8409855,NO REASON GIVEN
1,8409867,NO REASON GIVEN
1,8409907,NO REASON GIVEN
1,8409932,NO REASON GIVEN
1,8409973,NO REASON GIVEN
1,8409974,NO REASON GIVEN
0,8410017,NO REASON GIVEN
1,8410026,NO REASON GIVEN
0,8410041,NO REASON GIVEN
1,8410064,NO REASON GIVEN
1,8410076,NO REASON GIVEN
1,8410248,NO REASON GIVEN
0,8410354,NO REASON GIVEN
1,8410390,NO REASON GIVEN
1,8410446,NO REASON GIVEN
0,8410638,NO REASON GIVEN
1,8410711,NO REASON GIVEN
1,8410747,NO REASON GIVEN
1,8410763,NO REASON GIVEN
1,8410772,NO REASON GIVEN
1,8410773,NO REASON GIVEN
1,8410789,NO REASON GIVEN
1,8410806,NO REASON GIVEN
1,8410814,NO REASON GIVEN
1,8410842,NO REASON GIVEN
0,8410882,NO REASON GIVEN
1,8410951,NO REASON GIVEN
1,8410956,NO REASON GIVEN
1,8410968,NO REASON GIVEN
1,8410969,NO REASON GIVEN
1,8411196,NO REASON GIVEN
1,8411247,NO REASON GIVEN
1,8411272,NO REASON GIVEN
1,8411290,NO REASON GIVEN
0,8411294,NO REASON GIVEN
1,8411317,NO REASON GIVEN
0,8411360,NO REASON GIVEN
1,8411397,NO REASON GIVEN
1,8411411,NO REASON GIVEN
0,8411423,NO REASON GIVEN
1,8411492,NO REASON GIVEN
1,8411518,NO REASON GIVEN
1,8411521,NO REASON GIVEN
1,8411550,NO REASON GIVEN
1,8411567,NO REASON GIVEN
1,8411577,NO REASON GIVEN
1,8411621,NO REASON GIVEN
1,8411651,NO REASON GIVEN
1,8411784,NO REASON GIVEN
1,8411867,NO REASON GIVEN
1,8411877,NO REASON GIVEN
1,8411887,NO REASON GIVEN
1,8411972,NO REASON GIVEN
1,8412138,NO REASON GIVEN
1,8412180,NO REASON GIVEN
1,8412224,NO REASON GIVEN
1,8412264,NO REASON GIVEN
1,8412311,NO REASON GIVEN
1,8412318,NO REASON GIVEN
1,8412376,NO REASON GIVEN
1,8412406,NO REASON GIVEN
1,8412407,NO REASON GIVEN
1,8412419,NO REASON GIVEN
1,8412420,NO REASON GIVEN
1,8412458,NO REASON GIVEN
1,8412487,NO REASON GIVEN
1,8412518,NO REASON GIVEN
1,8412519,NO REASON GIVEN
0,8412550,NO REASON GIVEN
1,8412551,NO REASON GIVEN
0,8412564,NO REASON GIVEN
1,8412657,NO REASON GIVEN
0,8412712,NO REASON GIVEN
1,8412776,NO REASON GIVEN
1,8412791,NO REASON GIVEN
1,8412802,NO REASON GIVEN
1,8412811,NO REASON GIVEN
1,8412818,NO REASON GIVEN
1,8412824,NO REASON GIVEN
1,8412845,NO REASON GIVEN
1,8412983,NO REASON GIVEN
1,8413013,NO REASON GIVEN
1,8413023,NO REASON GIVEN
1,8413047,NO REASON GIVEN
1,8413058,NO REASON GIVEN
1,8413101,NO REASON GIVEN
1,8413434,NO REASON GIVEN
0,8413443,NO REASON GIVEN
1,8413554,NO REASON GIVEN
1,8413636,NO REASON GIVEN
1,8413781,NO REASON GIVEN
1,8413944,NO REASON GIVEN
0,8414194,NO REASON GIVEN
1,8414200,NO REASON GIVEN
1,8414204,NO REASON GIVEN
0,8414224,NO REASON GIVEN
1,8414286,NO REASON GIVEN
1,8414291,NO REASON GIVEN
0,8414295,NO REASON GIVEN
1,8414315,NO REASON GIVEN
0,8414425,NO REASON GIVEN
1,8414588,NO REASON GIVEN
1,8414639,NO REASON GIVEN
1,8414656,NO REASON GIVEN
1,8414746,NO REASON GIVEN
1,8414751,NO REASON GIVEN
1,8414832,NO REASON GIVEN
1,8414866,NO REASON GIVEN
0,8414874,NO REASON GIVEN
0,8414898,NO REASON GIVEN
1,8414937,NO REASON GIVEN
1,8415166,NO REASON GIVEN
1,8415267,NO REASON GIVEN
1,8415306,NO REASON GIVEN
1,8415417,NO REASON GIVEN
1,8415453,NO REASON GIVEN
1,8415458,NO REASON GIVEN
1,8415485,NO REASON GIVEN
1,8415509,NO REASON GIVEN
1,8415524,NO REASON GIVEN
1,8415561,NO REASON GIVEN
0,8415606,NO REASON GIVEN
1,8415607,NO REASON GIVEN
1,8415787,NO REASON GIVEN
0,8415801,NO REASON GIVEN
1,8415967,NO REASON GIVEN
1,8415996,NO REASON GIVEN
1,8416003,NO REASON GIVEN
1,8416033,NO REASON GIVEN
1,8416045,NO REASON GIVEN
0,8416050,NO REASON GIVEN
1,8416081,NO REASON GIVEN
0,8416265,NO REASON GIVEN
1,8416336,NO REASON GIVEN
1,8416375,NO REASON GIVEN
0,8416473,NO REASON GIVEN
1,8416659,NO REASON GIVEN
1,8416754,NO REASON GIVEN
1,8416956,NO REASON GIVEN
1,8416973,NO REASON GIVEN
1,8416996,NO REASON GIVEN
1,8417054,NO REASON GIVEN
1,8417077,NO REASON GIVEN
1,8417190,NO REASON GIVEN
1,8417359,NO REASON GIVEN
1,8417448,NO REASON GIVEN
1,8417718,NO REASON GIVEN
1,8417885,NO REASON GIVEN
1,8417944,NO REASON GIVEN
1,8418151,NO REASON GIVEN
0,8418244,NO REASON GIVEN
1,8418245,NO REASON GIVEN
1,8418247,NO REASON GIVEN
1,8418257,NO REASON GIVEN
1,8418282,NO REASON GIVEN
1,8418307,NO REASON GIVEN
1,8418355,NO REASON GIVEN
1,8418370,NO REASON GIVEN
1,8418385,NO REASON GIVEN
1,8418412,NO REASON GIVEN
1,8418430,NO REASON GIVEN
1,8418507,NO REASON GIVEN
1,8418528,NO REASON GIVEN
0,8418539,NO REASON GIVEN
1,8418545,NO REASON GIVEN
1,8418649,NO REASON GIVEN
1,8418768,NO REASON GIVEN
1,8419006,NO REASON GIVEN
1,8419115,NO REASON GIVEN
1,8419134,NO REASON GIVEN
1,8419140,NO REASON GIVEN
1,8419163,NO REASON GIVEN
0,8419297,NO REASON GIVEN
0,8419323,NO REASON GIVEN
1,8419330,NO REASON GIVEN
1,8419574,NO REASON GIVEN
1,8419728,NO REASON GIVEN
1,8419740,NO REASON GIVEN
1,8419784,NO REASON GIVEN
1,8419999,NO REASON GIVEN
1,8420013,NO REASON GIVEN
1,8420039,NO REASON GIVEN
1,8420062,NO REASON GIVEN
1,8420071,NO REASON GIVEN
1,8420083,NO REASON GIVEN
1,8420097,NO REASON GIVEN
1,8420199,NO REASON GIVEN
0,8420206,NO REASON GIVEN
1,8420464,NO REASON GIVEN
1,8420569,NO REASON GIVEN
1,8420586,NO REASON GIVEN
1,8420667,NO REASON GIVEN
1,8420689,NO REASON GIVEN
1,8420716,NO REASON GIVEN
1,8420879,NO REASON GIVEN
1,8420911,NO REASON GIVEN
0,8420931,NO REASON GIVEN
1,8421130,NO REASON GIVEN
0,8421299,NO REASON GIVEN
1,8421444,NO REASON GIVEN
1,8421448,NO REASON GIVEN
1,8421533,NO REASON GIVEN
1,8421544,NO REASON GIVEN
1,8421559,NO REASON GIVEN
1,8421578,NO REASON GIVEN
1,8421626,NO REASON GIVEN
0,8421680,NO REASON GIVEN
0,8421708,NO REASON GIVEN
1,8421716,NO REASON GIVEN
1,8421756,NO REASON GIVEN
1,8421785,NO REASON GIVEN
1,8421801,NO REASON GIVEN
1,8421811,NO REASON GIVEN
0,8421816,NO REASON GIVEN
1,8421825,NO REASON GIVEN
1,8421826,NO REASON GIVEN
1,8421829,NO REASON GIVEN
1,8421833,NO REASON GIVEN
1,8421891,NO REASON GIVEN
0,8421916,NO REASON GIVEN
1,8421938,NO REASON GIVEN
1,8421951,NO REASON GIVEN
0,8421968,NO REASON GIVEN
1,8421976,NO REASON GIVEN
1,8421999,NO REASON GIVEN
1,8422008,NO REASON GIVEN
1,8422014,NO REASON GIVEN
1,8422125,NO REASON GIVEN
1,8422186,NO REASON GIVEN
1,8422254,NO REASON GIVEN
1,8422314,NO REASON GIVEN
1,8422425,NO REASON GIVEN
0,8422480,NO REASON GIVEN
1,8422481,NO REASON GIVEN
1,8422515,NO REASON GIVEN
1,8422602,NO REASON GIVEN
1,8422802,NO REASON GIVEN
0,8422926,NO REASON GIVEN
1,8422970,NO REASON GIVEN
1,8423006,NO REASON GIVEN
1,8423116,NO REASON GIVEN
1,8423120,NO REASON GIVEN
1,8423289,NO REASON GIVEN
1,8423295,NO REASON GIVEN
1,8423358,NO REASON GIVEN
1,8423421,NO REASON GIVEN
1,8423431,NO REASON GIVEN
0,8423471,NO REASON GIVEN
1,8423520,NO REASON GIVEN
1,8423581,NO REASON GIVEN
1,8423599,NO REASON GIVEN
1,8423605,NO REASON GIVEN
0,8423726,NO REASON GIVEN
1,8423888,NO REASON GIVEN
1,8423969,NO REASON GIVEN
0,8424211,NO REASON GIVEN
1,8424688,NO REASON GIVEN
1,8424768,NO REASON GIVEN
1,8424835,NO REASON GIVEN
1,8424836,NO REASON GIVEN
0,8424852,NO REASON GIVEN
1,8424863,NO REASON GIVEN
1,8424923,NO REASON GIVEN
1,8424949,NO REASON GIVEN
1,8424982,NO REASON GIVEN
0,8425073,NO REASON GIVEN
1,8425097,NO REASON GIVEN
1,8425134,NO REASON GIVEN
1,8425169,NO REASON GIVEN
1,8425295,NO REASON GIVEN
1,8425324,NO REASON GIVEN
1,8425356,NO REASON GIVEN
1,8425379,NO REASON GIVEN
1,8425389,NO REASON GIVEN
1,8425397,NO REASON GIVEN
0,8425399,NO REASON GIVEN
1,8425415,NO REASON GIVEN
1,8425429,NO REASON GIVEN
1,8425498,NO REASON GIVEN
1,8425500,NO REASON GIVEN
1,8425505,NO REASON GIVEN
1,8425506,NO REASON GIVEN
1,8425516,NO REASON GIVEN
1,8425646,NO REASON GIVEN
0,8425687,NO REASON GIVEN
1,8425977,NO REASON GIVEN
1,8426077,NO REASON GIVEN
1,8426496,NO REASON GIVEN
1,8427187,NO REASON GIVEN
1,8427217,NO REASON GIVEN
1,8427247,NO REASON GIVEN
1,8427274,NO REASON GIVEN
1,8427319,NO REASON GIVEN
1,8427370,NO REASON GIVEN
1,8427375,NO REASON GIVEN
0,8427376,NO REASON GIVEN
1,8427381,NO REASON GIVEN
1,8427468,NO REASON GIVEN
1,8427523,NO REASON GIVEN
1,8427701,NO REASON GIVEN
1,8427731,NO REASON GIVEN
1,8427765,NO REASON GIVEN
1,8427806,NO REASON GIVEN
1,8427852,NO REASON GIVEN
1,8427896,NO REASON GIVEN
1,8427901,NO REASON GIVEN
1,8427985,NO REASON GIVEN
1,8427998,NO REASON GIVEN
1,8428047,NO REASON GIVEN
1,8428148,NO REASON GIVEN
1,8428192,NO REASON GIVEN
1,8428239,NO REASON GIVEN
1,8428244,NO REASON GIVEN
1,8428398,NO REASON GIVEN
1,8428423,NO REASON GIVEN
1,8428430,NO REASON GIVEN
1,8428481,NO REASON GIVEN
1,8428565,NO REASON GIVEN
1,8428715,NO REASON GIVEN
1,8428717,NO REASON GIVEN
0,8428782,NO REASON GIVEN
1,8429037,NO REASON GIVEN
0,8429466,NO REASON GIVEN
0,8429479,NO REASON GIVEN
1,8429565,NO REASON GIVEN
1,8429637,NO REASON GIVEN
0,8429738,NO REASON GIVEN
1,8429760,NO REASON GIVEN
1,8429788,NO REASON GIVEN
1,8429859,NO REASON GIVEN
1,8429866,NO REASON GIVEN
1,8429871,NO REASON GIVEN
1,8429873,NO REASON GIVEN
1,8429891,NO REASON GIVEN
1,8429974,NO REASON GIVEN
1,8429981,NO REASON GIVEN
1,8429985,NO REASON GIVEN
1,8429991,NO REASON GIVEN
1,8429993,NO REASON GIVEN
1,8430073,NO REASON GIVEN
1,8430177,NO REASON GIVEN
1,8430248,NO REASON GIVEN
0,8430317,NO REASON GIVEN
1,8430320,NO REASON GIVEN
1,8430561,NO REASON GIVEN
1,8430667,NO REASON GIVEN
1,8430696,NO REASON GIVEN
0,8430805,NO REASON GIVEN
1,8430828,NO REASON GIVEN
1,8430874,NO REASON GIVEN
1,8430880,NO REASON GIVEN
1,8430988,NO REASON GIVEN
1,8430989,NO REASON GIVEN
1,8430993,NO REASON GIVEN
1,8431000,NO REASON GIVEN
1,8431019,NO REASON GIVEN
1,8431041,NO REASON GIVEN
1,8431084,NO REASON GIVEN
1,8431164,NO REASON GIVEN
1,8431206,NO REASON GIVEN
1,8431259,NO REASON GIVEN
1,8431334,NO REASON GIVEN
0,8431439,NO REASON GIVEN
1,8431533,NO REASON GIVEN
1,8431627,NO REASON GIVEN
1,8431681,NO REASON GIVEN
1,8431700,NO REASON GIVEN
1,8431713,NO REASON GIVEN
1,8431743,NO REASON GIVEN
1,8432063,NO REASON GIVEN
1,8432126,NO REASON GIVEN
1,8432274,NO REASON GIVEN
0,8432293,NO REASON GIVEN
0,8432370,NO REASON GIVEN
0,8432401,NO REASON GIVEN
0,8432465,NO REASON GIVEN
1,8432484,NO REASON GIVEN
1,8432510,NO REASON GIVEN
1,8432517,NO REASON GIVEN
1,8432546,NO REASON GIVEN
1,8432579,NO REASON GIVEN
1,8432588,NO REASON GIVEN
1,8432652,NO REASON GIVEN
0,8432673,NO REASON GIVEN
1,8432696,NO REASON GIVEN
0,8432716,NO REASON GIVEN
1,8432794,NO REASON GIVEN
0,8432855,NO REASON GIVEN
1,8432879,NO REASON GIVEN
1,8432898,NO REASON GIVEN
1,8432923,NO REASON GIVEN
0,8433013,NO REASON GIVEN
0,8433014,NO REASON GIVEN
1,8433017,NO REASON GIVEN
1,8433070,NO REASON GIVEN
0,8433380,NO REASON GIVEN
0,8433410,NO REASON GIVEN
1,8433501,NO REASON GIVEN
0,8433504,NO REASON GIVEN
1,8433519,NO REASON GIVEN
1,8433540,NO REASON GIVEN
0,8433571,NO REASON GIVEN
0,8433649,NO REASON GIVEN
1,8433670,NO REASON GIVEN
0,8433686,NO REASON GIVEN
1,8433729,NO REASON GIVEN
1,8433754,NO REASON GIVEN
1,8433886,NO REASON GIVEN
1,8433902,NO REASON GIVEN
1,8433963,NO REASON GIVEN
1,8434023,NO REASON GIVEN
1,8434050,NO REASON GIVEN
1,8434091,NO REASON GIVEN
1,8434203,NO REASON GIVEN
1,8434232,NO REASON GIVEN
0,8434233,NO REASON GIVEN
1,8434238,NO REASON GIVEN
1,8434468,NO REASON GIVEN
1,8434476,NO REASON GIVEN
1,8434551,NO REASON GIVEN
0,8434565,NO REASON GIVEN
1,8434744,NO REASON GIVEN
0,8434795,NO REASON GIVEN
0,8434854,NO REASON GIVEN
1,8434934,NO REASON GIVEN
0,8434963,NO REASON GIVEN
0,8434972,NO REASON GIVEN
1,8434973,NO REASON GIVEN
0,8434996,NO REASON GIVEN
1,8435051,NO REASON GIVEN
1,8435330,NO REASON GIVEN
1,8435331,NO REASON GIVEN
1,8435482,NO REASON GIVEN
1,8435505,NO REASON GIVEN
1,8435510,NO REASON GIVEN
1,8435626,NO REASON GIVEN
1,8435648,NO REASON GIVEN
1,8435654,NO REASON GIVEN
1,8435751,NO REASON GIVEN
1,8435777,NO REASON GIVEN
1,8435820,NO REASON GIVEN
1,8435821,NO REASON GIVEN
0,8435874,NO REASON GIVEN
1,8435889,NO REASON GIVEN
1,8435900,NO REASON GIVEN
0,8435937,NO REASON GIVEN
1,8435939,NO REASON GIVEN
1,8435942,NO REASON GIVEN
1,8435947,NO REASON GIVEN
1,8435961,NO REASON GIVEN
1,8436020,NO REASON GIVEN
0,8436185,NO REASON GIVEN
1,8436437,NO REASON GIVEN
0,8436483,NO REASON GIVEN
1,8436484,NO REASON GIVEN
1,8436596,NO REASON GIVEN
1,8436604,NO REASON GIVEN
1,8436645,NO REASON GIVEN
1,8436686,NO REASON GIVEN
1,8436714,NO REASON GIVEN
1,8436757,NO REASON GIVEN
1,8436814,NO REASON GIVEN
0,8436883,NO REASON GIVEN
1,8436993,NO REASON GIVEN
0,8436999,NO REASON GIVEN
1,8437022,NO REASON GIVEN
1,8437039,NO REASON GIVEN
1,8437115,NO REASON GIVEN
1,8437123,NO REASON GIVEN
1,8437125,NO REASON GIVEN
1,8437136,NO REASON GIVEN
1,8437321,NO REASON GIVEN
1,8437361,NO REASON GIVEN
1,8437421,NO REASON GIVEN
1,8437852,NO REASON GIVEN
1,8438021,NO REASON GIVEN
1,8438412,NO REASON GIVEN
0,8438424,NO REASON GIVEN
1,8438445,NO REASON GIVEN
1,8438572,NO REASON GIVEN
1,8438607,NO REASON GIVEN
1,8438617,NO REASON GIVEN
1,8438688,NO REASON GIVEN
1,8438719,NO REASON GIVEN
1,8438738,NO REASON GIVEN
1,8438821,NO REASON GIVEN
1,8438832,NO REASON GIVEN
1,8438995,NO REASON GIVEN
1,8439014,NO REASON GIVEN
1,8439021,NO REASON GIVEN
1,8439022,NO REASON GIVEN
1,8439156,NO REASON GIVEN
1,8439178,NO REASON GIVEN
1,8441123,NO REASON GIVEN
1,8441139,NO REASON GIVEN
1,8441246,NO REASON GIVEN
1,8441250,NO REASON GIVEN
1,8441258,NO REASON GIVEN
1,8441295,NO REASON GIVEN
1,8441377,NO REASON GIVEN
1,8441433,NO REASON GIVEN
1,8441446,NO REASON GIVEN
1,8441446,NO REASON GIVEN
1,8441467,NO REASON GIVEN
1,8441629,NO REASON GIVEN
1,8441658,NO REASON GIVEN
1,8441662,NO REASON GIVEN
1,8441719,NO REASON GIVEN
0,8441739,NO REASON GIVEN
1,8441861,NO REASON GIVEN
1,8441866,NO REASON GIVEN
1,8441883,NO REASON GIVEN
1,8441928,NO REASON GIVEN
1,8441949,NO REASON GIVEN
0,8442204,NO REASON GIVEN
1,8442494,NO REASON GIVEN
1,8442895,NO REASON GIVEN
1,8443028,NO REASON GIVEN
1,8443112,NO REASON GIVEN
1,8443113,NO REASON GIVEN
0,8443180,NO REASON GIVEN
1,8443274,NO REASON GIVEN
1,8443276,NO REASON GIVEN
0,8443314,NO REASON GIVEN
1,8443318,NO REASON GIVEN
1,8443338,NO REASON GIVEN
0,8443405,NO REASON GIVEN
1,8443507,NO REASON GIVEN
1,8443543,NO REASON GIVEN
1,8443839,NO REASON GIVEN
1,8444135,NO REASON GIVEN
1,8444140,NO REASON GIVEN
1,8444148,NO REASON GIVEN
1,8444163,NO REASON GIVEN
1,8444174,NO REASON GIVEN
0,8444232,NO REASON GIVEN
1,8444352,NO REASON GIVEN
0,8444364,NO REASON GIVEN
0,8444407,NO REASON GIVEN
1,8444418,NO REASON GIVEN
1,8444427,NO REASON GIVEN
0,8444434,NO REASON GIVEN
1,8444464,NO REASON GIVEN
1,8444484,NO REASON GIVEN
1,8444534,NO REASON GIVEN
1,8444575,NO REASON GIVEN
1,8444613,NO REASON GIVEN
0,8444688,NO REASON GIVEN
1,8445022,NO REASON GIVEN
1,8445043,NO REASON GIVEN
1,8445089,NO REASON GIVEN
1,8445264,NO REASON GIVEN
1,8445298,NO REASON GIVEN
1,8445365,NO REASON GIVEN
1,8445433,NO REASON GIVEN
1,8445445,NO REASON GIVEN
1,8445463,NO REASON GIVEN
1,8445489,NO REASON GIVEN
0,8445499,NO REASON GIVEN
1,8445587,NO REASON GIVEN
1,8445595,NO REASON GIVEN
1,8445625,NO REASON GIVEN
1,8445671,NO REASON GIVEN
1,8445688,NO REASON GIVEN
1,8445702,NO REASON GIVEN
1,8445709,NO REASON GIVEN
1,8445736,NO REASON GIVEN
1,8445746,NO REASON GIVEN
1,8445807,NO REASON GIVEN
1,8445820,NO REASON GIVEN
